,demarcation.label,demarcation.code,amount_type.code,item.label,amount.sum
2015,Dikgatlong,NC092,AUDA,Total Current Liabilities,93282825
2015,Dikgatlong,NC092,AUDA,Total Net Assets and Liabilities,3522408233
2015,Dikgatlong,NC092,AUDA,ASSETS,0
2015,Dikgatlong,NC092,AUDA,Non-Current Assets,0
2015,Dikgatlong,NC092,AUDA,Property Plant and Equipment,3422236146
2015,Dikgatlong,NC092,AUDA,Non-Current Investments,0
2015,Dikgatlong,NC092,AUDA,Long-term Receivables,0
2015,Dikgatlong,NC092,AUDA,Investment Property,406181
2015,Dikgatlong,NC092,AUDA,Investment in Associate,0
2015,Dikgatlong,NC092,AUDA,Agricultural,0
2015,Dikgatlong,NC092,AUDA,Biological,0
2015,Dikgatlong,NC092,AUDA,Intangible,100453
2015,Dikgatlong,NC092,AUDA,Other Non-Current Assets,8076364
2015,Dikgatlong,NC092,AUDA,Total Non-Current Assets,3430819144
2015,Dikgatlong,NC092,AUDA,Current Assets,0
2015,Dikgatlong,NC092,AUDA,Call Investment Deposits,1744461
2015,Dikgatlong,NC092,AUDA,Inventory,45322
2015,Dikgatlong,NC092,AUDA,Consumer Debtors,34891848
2015,Dikgatlong,NC092,AUDA,Other Debtors,54441451
2015,Dikgatlong,NC092,AUDA,Current Portion Of Long-Term Receivables,0
2015,Dikgatlong,NC092,AUDA,Cash,466007
2015,Dikgatlong,NC092,AUDA,Total Current Assets,91589089
2015,Dikgatlong,NC092,AUDA,Total Assets,3522408233
2015,Magareng,NC093,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Magareng,NC093,AUDA,Community Wealth,0
2015,Magareng,NC093,AUDA,Housing Development Fund,0
2015,Magareng,NC093,AUDA,Reserves,0
2015,Magareng,NC093,AUDA,Accumulated Surplus/(Deficit),214744751
2015,Magareng,NC093,AUDA,Minorities Interests,0
2015,Magareng,NC093,AUDA,Total Community Wealth / Equity,214744751
2015,Magareng,NC093,AUDA,Non-Current Liabilities,0
2015,Magareng,NC093,AUDA,Borrowing,0
2015,Magareng,NC093,AUDA,Non-Current Provisions,9981952
2015,Magareng,NC093,AUDA,Total Non-Current Liabilities,9981952
2015,Magareng,NC093,AUDA,Current Liabilities,0
2015,Magareng,NC093,AUDA,Consumer Deposits,584370
2015,Magareng,NC093,AUDA,Provisions,0
2015,Magareng,NC093,AUDA,Creditors,56000000
2015,Magareng,NC093,AUDA,Conditional Grants and Receipts,0
2015,Magareng,NC093,AUDA,Bank Overdraft,0
2015,Magareng,NC093,AUDA,Borrowing,0
2015,Magareng,NC093,AUDA,Total Current Liabilities,56584370
2015,Magareng,NC093,AUDA,Total Net Assets and Liabilities,281311073
2015,Magareng,NC093,AUDA,ASSETS,0
2015,Magareng,NC093,AUDA,Non-Current Assets,0
2015,Magareng,NC093,AUDA,Property Plant and Equipment,250617450
2015,Magareng,NC093,AUDA,Non-Current Investments,0
2015,Magareng,NC093,AUDA,Long-term Receivables,0
2015,Magareng,NC093,AUDA,Investment Property,6770544
2015,Magareng,NC093,AUDA,Investment in Associate,0
2015,Magareng,NC093,AUDA,Agricultural,0
2015,Magareng,NC093,AUDA,Biological,0
2015,Magareng,NC093,AUDA,Intangible,762743
2015,Magareng,NC093,AUDA,Other Non-Current Assets,18710
2015,Magareng,NC093,AUDA,Total Non-Current Assets,258169447
2015,Magareng,NC093,AUDA,Current Assets,0
2015,Magareng,NC093,AUDA,Call Investment Deposits,2200000
2015,Magareng,NC093,AUDA,Inventory,1000000
2015,Magareng,NC093,AUDA,Consumer Debtors,12441626
2015,Magareng,NC093,AUDA,Other Debtors,1000000
2015,Magareng,NC093,AUDA,Current Portion Of Long-Term Receivables,6000000
2015,Magareng,NC093,AUDA,Cash,500000
2015,Magareng,NC093,AUDA,Total Current Assets,23141626
2015,Magareng,NC093,AUDA,Total Assets,281311073
2015,Phokwane,NC094,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Phokwane,NC094,AUDA,Community Wealth,0
2015,Phokwane,NC094,AUDA,Housing Development Fund,0
2015,Phokwane,NC094,AUDA,Reserves,0
2015,Phokwane,NC094,AUDA,Accumulated Surplus/(Deficit),655190519
2015,Phokwane,NC094,AUDA,Minorities Interests,0
2015,Phokwane,NC094,AUDA,Total Community Wealth / Equity,655190519
2015,Phokwane,NC094,AUDA,Non-Current Liabilities,0
2015,Phokwane,NC094,AUDA,Borrowing,0
2015,Phokwane,NC094,AUDA,Non-Current Provisions,26949607
2015,Phokwane,NC094,AUDA,Total Non-Current Liabilities,26949607
2015,Phokwane,NC094,AUDA,Current Liabilities,0
2015,Phokwane,NC094,AUDA,Consumer Deposits,2644182
2015,Phokwane,NC094,AUDA,Provisions,6789259
2015,Phokwane,NC094,AUDA,Creditors,44134734
2015,Phokwane,NC094,AUDA,Conditional Grants and Receipts,0
2015,Phokwane,NC094,AUDA,Bank Overdraft,0
2015,Phokwane,NC094,AUDA,Borrowing,71603
2015,Phokwane,NC094,AUDA,Total Current Liabilities,53639778
2015,Phokwane,NC094,AUDA,Total Net Assets and Liabilities,735779904
2015,Phokwane,NC094,AUDA,ASSETS,0
2015,Phokwane,NC094,AUDA,Non-Current Assets,0
2015,Phokwane,NC094,AUDA,Property Plant and Equipment,633206330
2015,Phokwane,NC094,AUDA,Non-Current Investments,0
2015,Phokwane,NC094,AUDA,Long-term Receivables,1374
2015,Phokwane,NC094,AUDA,Investment Property,2266012
2015,Phokwane,NC094,AUDA,Investment in Associate,0
2015,Phokwane,NC094,AUDA,Agricultural,0
2015,Phokwane,NC094,AUDA,Biological,0
2015,Phokwane,NC094,AUDA,Intangible,197485
2015,Phokwane,NC094,AUDA,Other Non-Current Assets,9
2015,Phokwane,NC094,AUDA,Total Non-Current Assets,635671210
2015,Phokwane,NC094,AUDA,Current Assets,0
2015,Phokwane,NC094,AUDA,Call Investment Deposits,2351853
2015,Phokwane,NC094,AUDA,Inventory,61344486
2015,Phokwane,NC094,AUDA,Consumer Debtors,20791404
2015,Phokwane,NC094,AUDA,Other Debtors,8669324
2015,Phokwane,NC094,AUDA,Current Portion Of Long-Term Receivables,5240082
2015,Phokwane,NC094,AUDA,Cash,1711545
2015,Phokwane,NC094,AUDA,Total Current Assets,100108694
2015,Phokwane,NC094,AUDA,Total Assets,735779904
2015,Joe Morolong,NC451,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Joe Morolong,NC451,AUDA,Community Wealth,0
2015,Joe Morolong,NC451,AUDA,Housing Development Fund,0
2015,Joe Morolong,NC451,AUDA,Reserves,0
2015,Joe Morolong,NC451,AUDA,Accumulated Surplus/(Deficit),1068743176
2015,Joe Morolong,NC451,AUDA,Minorities Interests,0
2015,Joe Morolong,NC451,AUDA,Total Community Wealth / Equity,1068743176
2015,Joe Morolong,NC451,AUDA,Non-Current Liabilities,0
2015,Joe Morolong,NC451,AUDA,Borrowing,1802600
2015,Joe Morolong,NC451,AUDA,Non-Current Provisions,1565000
2015,Joe Morolong,NC451,AUDA,Total Non-Current Liabilities,3367600
2015,Joe Morolong,NC451,AUDA,Current Liabilities,0
2015,Joe Morolong,NC451,AUDA,Consumer Deposits,0
2015,Joe Morolong,NC451,AUDA,Provisions,1165811
2015,Joe Morolong,NC451,AUDA,Creditors,40151494
2015,Joe Morolong,NC451,AUDA,Conditional Grants and Receipts,0
2015,Joe Morolong,NC451,AUDA,Bank Overdraft,16122827
2015,Joe Morolong,NC451,AUDA,Borrowing,784507
2015,Joe Morolong,NC451,AUDA,Total Current Liabilities,58224639
2015,Joe Morolong,NC451,AUDA,Total Net Assets and Liabilities,1130335415
2015,Joe Morolong,NC451,AUDA,ASSETS,0
2015,Joe Morolong,NC451,AUDA,Non-Current Assets,0
2015,Joe Morolong,NC451,AUDA,Property Plant and Equipment,1064408144
2015,Joe Morolong,NC451,AUDA,Non-Current Investments,0
2015,Joe Morolong,NC451,AUDA,Long-term Receivables,0
2015,Joe Morolong,NC451,AUDA,Investment Property,0
2015,Joe Morolong,NC451,AUDA,Investment in Associate,0
2015,Joe Morolong,NC451,AUDA,Agricultural,0
2015,Joe Morolong,NC451,AUDA,Biological,0
2015,Joe Morolong,NC451,AUDA,Intangible,474321
2015,Joe Morolong,NC451,AUDA,Other Non-Current Assets,0
2015,Joe Morolong,NC451,AUDA,Total Non-Current Assets,1064882465
2015,Joe Morolong,NC451,AUDA,Current Assets,0
2015,Joe Morolong,NC451,AUDA,Call Investment Deposits,0
2015,Joe Morolong,NC451,AUDA,Inventory,1797983
2015,Joe Morolong,NC451,AUDA,Consumer Debtors,58131485
2015,Joe Morolong,NC451,AUDA,Other Debtors,4831894
2015,Joe Morolong,NC451,AUDA,Current Portion Of Long-Term Receivables,0
2015,Joe Morolong,NC451,AUDA,Cash,691588
2015,Joe Morolong,NC451,AUDA,Total Current Assets,65452950
2015,Joe Morolong,NC451,AUDA,Total Assets,1130335415
2015,Ga-Segonyana,NC452,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Ga-Segonyana,NC452,AUDA,Community Wealth,0
2015,Ga-Segonyana,NC452,AUDA,Housing Development Fund,0
2015,Ga-Segonyana,NC452,AUDA,Reserves,20837415
2015,Ga-Segonyana,NC452,AUDA,Accumulated Surplus/(Deficit),920840734
2015,Ga-Segonyana,NC452,AUDA,Minorities Interests,0
2015,Ga-Segonyana,NC452,AUDA,Total Community Wealth / Equity,941678149
2015,Ga-Segonyana,NC452,AUDA,Non-Current Liabilities,0
2015,Ga-Segonyana,NC452,AUDA,Borrowing,22461044
2015,Ga-Segonyana,NC452,AUDA,Non-Current Provisions,33556980
2015,Ga-Segonyana,NC452,AUDA,Total Non-Current Liabilities,56018024
2015,Ga-Segonyana,NC452,AUDA,Current Liabilities,0
2015,Ga-Segonyana,NC452,AUDA,Consumer Deposits,3076154
2015,Ga-Segonyana,NC452,AUDA,Provisions,779929
2015,Ga-Segonyana,NC452,AUDA,Creditors,46290363
2015,Ga-Segonyana,NC452,AUDA,Conditional Grants and Receipts,7944174
2015,Ga-Segonyana,NC452,AUDA,Bank Overdraft,181117
2015,Ga-Segonyana,NC452,AUDA,Borrowing,2916443
2015,Ga-Segonyana,NC452,AUDA,Total Current Liabilities,61188180
2015,Ga-Segonyana,NC452,AUDA,Total Net Assets and Liabilities,1058884353
2015,Ga-Segonyana,NC452,AUDA,ASSETS,0
2015,Ga-Segonyana,NC452,AUDA,Non-Current Assets,0
2015,Ga-Segonyana,NC452,AUDA,Property Plant and Equipment,981183199
2015,Ga-Segonyana,NC452,AUDA,Non-Current Investments,0
2015,Ga-Segonyana,NC452,AUDA,Long-term Receivables,389569
2015,Ga-Segonyana,NC452,AUDA,Investment Property,6961100
2015,Ga-Segonyana,NC452,AUDA,Investment in Associate,0
2015,Ga-Segonyana,NC452,AUDA,Agricultural,0
2015,Ga-Segonyana,NC452,AUDA,Biological,0
2015,Ga-Segonyana,NC452,AUDA,Intangible,571869
2015,Ga-Segonyana,NC452,AUDA,Other Non-Current Assets,1650000
2015,Ga-Segonyana,NC452,AUDA,Total Non-Current Assets,990755737
2015,Ga-Segonyana,NC452,AUDA,Current Assets,0
2015,Ga-Segonyana,NC452,AUDA,Call Investment Deposits,0
2015,Ga-Segonyana,NC452,AUDA,Inventory,22901751
2015,Ga-Segonyana,NC452,AUDA,Consumer Debtors,21778340
2015,Ga-Segonyana,NC452,AUDA,Other Debtors,18522726
2015,Ga-Segonyana,NC452,AUDA,Current Portion Of Long-Term Receivables,4113731
2015,Ga-Segonyana,NC452,AUDA,Cash,812068
2015,Ga-Segonyana,NC452,AUDA,Total Current Assets,68128616
2015,Ga-Segonyana,NC452,AUDA,Total Assets,1058884353
2015,Gamagara,NC453,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Gamagara,NC453,AUDA,Community Wealth,0
2015,Gamagara,NC453,AUDA,Housing Development Fund,0
2015,Gamagara,NC453,AUDA,Reserves,0
2015,Gamagara,NC453,AUDA,Accumulated Surplus/(Deficit),1273097423
2015,Gamagara,NC453,AUDA,Minorities Interests,0
2015,Gamagara,NC453,AUDA,Total Community Wealth / Equity,1273097423
2015,Gamagara,NC453,AUDA,Non-Current Liabilities,0
2015,Gamagara,NC453,AUDA,Borrowing,25435357
2015,Gamagara,NC453,AUDA,Non-Current Provisions,41824517
2015,Gamagara,NC453,AUDA,Total Non-Current Liabilities,67259874
2015,Gamagara,NC453,AUDA,Current Liabilities,0
2015,Gamagara,NC453,AUDA,Consumer Deposits,5709474
2015,Gamagara,NC453,AUDA,Provisions,1329048
2015,Gamagara,NC453,AUDA,Creditors,36951917
2015,Gamagara,NC453,AUDA,Conditional Grants and Receipts,0
2015,Gamagara,NC453,AUDA,Bank Overdraft,27239699
2015,Gamagara,NC453,AUDA,Borrowing,3802619
2015,Gamagara,NC453,AUDA,Total Current Liabilities,75032757
2015,Gamagara,NC453,AUDA,Total Net Assets and Liabilities,1415390054
2015,Gamagara,NC453,AUDA,ASSETS,0
2015,Gamagara,NC453,AUDA,Non-Current Assets,0
2015,Gamagara,NC453,AUDA,Property Plant and Equipment,869544952
2015,Gamagara,NC453,AUDA,Non-Current Investments,0
2015,Gamagara,NC453,AUDA,Long-term Receivables,0
2015,Gamagara,NC453,AUDA,Investment Property,161314526
2015,Gamagara,NC453,AUDA,Investment in Associate,0
2015,Gamagara,NC453,AUDA,Agricultural,0
2015,Gamagara,NC453,AUDA,Biological,0
2015,Gamagara,NC453,AUDA,Intangible,3364042
2015,Gamagara,NC453,AUDA,Other Non-Current Assets,74581
2015,Gamagara,NC453,AUDA,Total Non-Current Assets,1034298101
2015,Gamagara,NC453,AUDA,Current Assets,0
2015,Gamagara,NC453,AUDA,Call Investment Deposits,8218788
2015,Gamagara,NC453,AUDA,Inventory,976126
2015,Gamagara,NC453,AUDA,Consumer Debtors,287908475
2015,Gamagara,NC453,AUDA,Other Debtors,2314744
2015,Gamagara,NC453,AUDA,Current Portion Of Long-Term Receivables,81672020
2015,Gamagara,NC453,AUDA,Cash,1800
2015,Gamagara,NC453,AUDA,Total Current Assets,381091953
2015,Gamagara,NC453,AUDA,Total Assets,1415390054
2015,Nelson Mandela Bay,NMA,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Nelson Mandela Bay,NMA,AUDA,Community Wealth,0
2015,Nelson Mandela Bay,NMA,AUDA,Housing Development Fund,0
2015,Nelson Mandela Bay,NMA,AUDA,Reserves,212592346
2015,Nelson Mandela Bay,NMA,AUDA,Accumulated Surplus/(Deficit),11734266370
2015,Nelson Mandela Bay,NMA,AUDA,Minorities Interests,0
2015,Nelson Mandela Bay,NMA,AUDA,Total Community Wealth / Equity,11946858716
2015,Nelson Mandela Bay,NMA,AUDA,Non-Current Liabilities,0
2015,Nelson Mandela Bay,NMA,AUDA,Borrowing,2841817111
2015,Nelson Mandela Bay,NMA,AUDA,Non-Current Provisions,329771931
2015,Nelson Mandela Bay,NMA,AUDA,Total Non-Current Liabilities,3171589042
2015,Nelson Mandela Bay,NMA,AUDA,Current Liabilities,0
2015,Nelson Mandela Bay,NMA,AUDA,Consumer Deposits,111852356
2015,Nelson Mandela Bay,NMA,AUDA,Provisions,158526294
2015,Nelson Mandela Bay,NMA,AUDA,Creditors,1624294234
2015,Nelson Mandela Bay,NMA,AUDA,Conditional Grants and Receipts,171308712
2015,Nelson Mandela Bay,NMA,AUDA,Bank Overdraft,0
2015,Nelson Mandela Bay,NMA,AUDA,Borrowing,106793027
2015,Nelson Mandela Bay,NMA,AUDA,Total Current Liabilities,2172774623
2015,Nelson Mandela Bay,NMA,AUDA,Total Net Assets and Liabilities,17291222381
2015,Nelson Mandela Bay,NMA,AUDA,ASSETS,0
2015,Nelson Mandela Bay,NMA,AUDA,Non-Current Assets,0
2015,Nelson Mandela Bay,NMA,AUDA,Property Plant and Equipment,13686347987
2015,Nelson Mandela Bay,NMA,AUDA,Non-Current Investments,0
2015,Nelson Mandela Bay,NMA,AUDA,Long-term Receivables,18298926
2015,Nelson Mandela Bay,NMA,AUDA,Investment Property,198168885
2015,Nelson Mandela Bay,NMA,AUDA,Investment in Associate,0
2015,Nelson Mandela Bay,NMA,AUDA,Agricultural,0
2015,Nelson Mandela Bay,NMA,AUDA,Biological,0
2015,Nelson Mandela Bay,NMA,AUDA,Intangible,144499027
2015,Nelson Mandela Bay,NMA,AUDA,Other Non-Current Assets,0
2015,Nelson Mandela Bay,NMA,AUDA,Total Non-Current Assets,14047314825
2015,Nelson Mandela Bay,NMA,AUDA,Current Assets,0
2015,Nelson Mandela Bay,NMA,AUDA,Call Investment Deposits,1255208553
2015,Nelson Mandela Bay,NMA,AUDA,Inventory,139994538
2015,Nelson Mandela Bay,NMA,AUDA,Consumer Debtors,1142034491
2015,Nelson Mandela Bay,NMA,AUDA,Other Debtors,513325335
2015,Nelson Mandela Bay,NMA,AUDA,Current Portion Of Long-Term Receivables,80
2015,Nelson Mandela Bay,NMA,AUDA,Cash,193344559
2015,Nelson Mandela Bay,NMA,AUDA,Total Current Assets,3243907556
2015,Nelson Mandela Bay,NMA,AUDA,Total Assets,17291222381
2015,Moretele,NW371,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Moretele,NW371,AUDA,Community Wealth,0
2015,Moretele,NW371,AUDA,Housing Development Fund,0
2015,Moretele,NW371,AUDA,Reserves,0
2015,Moretele,NW371,AUDA,Accumulated Surplus/(Deficit),592025363
2015,Moretele,NW371,AUDA,Minorities Interests,0
2015,Moretele,NW371,AUDA,Total Community Wealth / Equity,592025363
2015,Moretele,NW371,AUDA,Non-Current Liabilities,0
2015,Moretele,NW371,AUDA,Borrowing,0
2015,Moretele,NW371,AUDA,Non-Current Provisions,2677000
2015,Moretele,NW371,AUDA,Total Non-Current Liabilities,2677000
2015,Moretele,NW371,AUDA,Current Liabilities,0
2015,Moretele,NW371,AUDA,Consumer Deposits,0
2015,Moretele,NW371,AUDA,Provisions,0
2015,Moretele,NW371,AUDA,Creditors,68095932
2015,Moretele,NW371,AUDA,Conditional Grants and Receipts,10006506
2015,Moretele,NW371,AUDA,Bank Overdraft,0
2015,Moretele,NW371,AUDA,Borrowing,43973
2015,Moretele,NW371,AUDA,Total Current Liabilities,78146411
2015,Moretele,NW371,AUDA,Total Net Assets and Liabilities,672848774
2015,Moretele,NW371,AUDA,ASSETS,0
2015,Moretele,NW371,AUDA,Non-Current Assets,0
2015,Moretele,NW371,AUDA,Property Plant and Equipment,589997605
2015,Moretele,NW371,AUDA,Non-Current Investments,0
2015,Moretele,NW371,AUDA,Long-term Receivables,0
2015,Moretele,NW371,AUDA,Investment Property,0
2015,Moretele,NW371,AUDA,Investment in Associate,0
2015,Moretele,NW371,AUDA,Agricultural,0
2015,Moretele,NW371,AUDA,Biological,0
2015,Moretele,NW371,AUDA,Intangible,0
2015,Moretele,NW371,AUDA,Other Non-Current Assets,0
2015,Moretele,NW371,AUDA,Total Non-Current Assets,589997605
2015,Moretele,NW371,AUDA,Current Assets,0
2015,Moretele,NW371,AUDA,Call Investment Deposits,0
2015,Moretele,NW371,AUDA,Inventory,914050
2015,Moretele,NW371,AUDA,Consumer Debtors,27786918
2015,Moretele,NW371,AUDA,Other Debtors,7711385
2015,Moretele,NW371,AUDA,Current Portion Of Long-Term Receivables,0
2015,Moretele,NW371,AUDA,Cash,46438816
2015,Moretele,NW371,AUDA,Total Current Assets,82851169
2015,Moretele,NW371,AUDA,Total Assets,672848774
2015,Local Municipality of Madibeng,NW372,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Local Municipality of Madibeng,NW372,AUDA,Community Wealth,0
2015,Local Municipality of Madibeng,NW372,AUDA,Housing Development Fund,0
2015,Local Municipality of Madibeng,NW372,AUDA,Reserves,0
2015,Local Municipality of Madibeng,NW372,AUDA,Accumulated Surplus/(Deficit),5428547110
2015,Local Municipality of Madibeng,NW372,AUDA,Minorities Interests,0
2015,Local Municipality of Madibeng,NW372,AUDA,Total Community Wealth / Equity,5428547110
2015,Local Municipality of Madibeng,NW372,AUDA,Non-Current Liabilities,0
2015,Local Municipality of Madibeng,NW372,AUDA,Borrowing,776928055
2015,Local Municipality of Madibeng,NW372,AUDA,Non-Current Provisions,161142659
2015,Local Municipality of Madibeng,NW372,AUDA,Total Non-Current Liabilities,938070714
2015,Local Municipality of Madibeng,NW372,AUDA,Current Liabilities,0
2015,Local Municipality of Madibeng,NW372,AUDA,Consumer Deposits,12942101
2015,Local Municipality of Madibeng,NW372,AUDA,Provisions,0
2015,Local Municipality of Madibeng,NW372,AUDA,Creditors,441591768
2015,Local Municipality of Madibeng,NW372,AUDA,Conditional Grants and Receipts,5193673
2015,Local Municipality of Madibeng,NW372,AUDA,Bank Overdraft,9203301
2015,Local Municipality of Madibeng,NW372,AUDA,Borrowing,1925824
2015,Local Municipality of Madibeng,NW372,AUDA,Total Current Liabilities,470856667
2015,Local Municipality of Madibeng,NW372,AUDA,Total Net Assets and Liabilities,6837474491
2015,Local Municipality of Madibeng,NW372,AUDA,ASSETS,0
2015,Local Municipality of Madibeng,NW372,AUDA,Non-Current Assets,0
2015,Local Municipality of Madibeng,NW372,AUDA,Property Plant and Equipment,6198426254
2015,Local Municipality of Madibeng,NW372,AUDA,Non-Current Investments,12197369
2015,Local Municipality of Madibeng,NW372,AUDA,Long-term Receivables,0
2015,Local Municipality of Madibeng,NW372,AUDA,Investment Property,271874000
2015,Local Municipality of Madibeng,NW372,AUDA,Investment in Associate,0
2015,Local Municipality of Madibeng,NW372,AUDA,Agricultural,0
2015,Local Municipality of Madibeng,NW372,AUDA,Biological,0
2015,Local Municipality of Madibeng,NW372,AUDA,Intangible,0
2015,Local Municipality of Madibeng,NW372,AUDA,Other Non-Current Assets,10100
2015,Local Municipality of Madibeng,NW372,AUDA,Total Non-Current Assets,6482507723
2015,Local Municipality of Madibeng,NW372,AUDA,Current Assets,0
2015,Local Municipality of Madibeng,NW372,AUDA,Call Investment Deposits,0
2015,Local Municipality of Madibeng,NW372,AUDA,Inventory,10222258
2015,Local Municipality of Madibeng,NW372,AUDA,Consumer Debtors,281525438
2015,Local Municipality of Madibeng,NW372,AUDA,Other Debtors,33860037
2015,Local Municipality of Madibeng,NW372,AUDA,Current Portion Of Long-Term Receivables,3019313
2015,Local Municipality of Madibeng,NW372,AUDA,Cash,26339722
2015,Local Municipality of Madibeng,NW372,AUDA,Total Current Assets,354966768
2015,Local Municipality of Madibeng,NW372,AUDA,Total Assets,6837474491
2015,Rustenburg,NW373,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Rustenburg,NW373,AUDA,Community Wealth,0
2015,Rustenburg,NW373,AUDA,Housing Development Fund,0
2015,Rustenburg,NW373,AUDA,Reserves,122778000
2015,Rustenburg,NW373,AUDA,Accumulated Surplus/(Deficit),7002466000
2015,Rustenburg,NW373,AUDA,Minorities Interests,0
2015,Rustenburg,NW373,AUDA,Total Community Wealth / Equity,7125244000
2015,Rustenburg,NW373,AUDA,Non-Current Liabilities,0
2015,Rustenburg,NW373,AUDA,Borrowing,666035000
2015,Rustenburg,NW373,AUDA,Non-Current Provisions,215789000
2015,Rustenburg,NW373,AUDA,Total Non-Current Liabilities,881824000
2015,Rustenburg,NW373,AUDA,Current Liabilities,0
2015,Rustenburg,NW373,AUDA,Consumer Deposits,28160000
2015,Rustenburg,NW373,AUDA,Provisions,19362000
2015,Rustenburg,NW373,AUDA,Creditors,652461000
2015,Rustenburg,NW373,AUDA,Conditional Grants and Receipts,434448000
2015,Rustenburg,NW373,AUDA,Bank Overdraft,0
2015,Rustenburg,NW373,AUDA,Borrowing,49024000
2015,Rustenburg,NW373,AUDA,Total Current Liabilities,1183455000
2015,Rustenburg,NW373,AUDA,Total Net Assets and Liabilities,9190523000
2015,Rustenburg,NW373,AUDA,ASSETS,0
2015,Rustenburg,NW373,AUDA,Non-Current Assets,0
2015,Rustenburg,NW373,AUDA,Property Plant and Equipment,7832910000
2015,Rustenburg,NW373,AUDA,Non-Current Investments,880000
2015,Rustenburg,NW373,AUDA,Long-term Receivables,0
2015,Rustenburg,NW373,AUDA,Investment Property,314509000
2015,Rustenburg,NW373,AUDA,Investment in Associate,0
2015,Rustenburg,NW373,AUDA,Agricultural,0
2015,Rustenburg,NW373,AUDA,Biological,0
2015,Rustenburg,NW373,AUDA,Intangible,706000
2015,Rustenburg,NW373,AUDA,Other Non-Current Assets,119000
2015,Rustenburg,NW373,AUDA,Total Non-Current Assets,8149124000
2015,Rustenburg,NW373,AUDA,Current Assets,0
2015,Rustenburg,NW373,AUDA,Call Investment Deposits,405325000
2015,Rustenburg,NW373,AUDA,Inventory,17297000
2015,Rustenburg,NW373,AUDA,Consumer Debtors,346887000
2015,Rustenburg,NW373,AUDA,Other Debtors,75620000
2015,Rustenburg,NW373,AUDA,Current Portion Of Long-Term Receivables,221000
2015,Rustenburg,NW373,AUDA,Cash,196049000
2015,Rustenburg,NW373,AUDA,Total Current Assets,1041399000
2015,Rustenburg,NW373,AUDA,Total Assets,9190523000
2015,Kgetlengrivier,NW374,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Kgetlengrivier,NW374,AUDA,Community Wealth,0
2015,Kgetlengrivier,NW374,AUDA,Housing Development Fund,0
2015,Kgetlengrivier,NW374,AUDA,Reserves,-35643246
2015,Kgetlengrivier,NW374,AUDA,Accumulated Surplus/(Deficit),606488712
2015,Kgetlengrivier,NW374,AUDA,Minorities Interests,0
2015,Kgetlengrivier,NW374,AUDA,Total Community Wealth / Equity,570845466
2015,Kgetlengrivier,NW374,AUDA,Non-Current Liabilities,0
2015,Kgetlengrivier,NW374,AUDA,Borrowing,0
2015,Kgetlengrivier,NW374,AUDA,Non-Current Provisions,15354000
2015,Kgetlengrivier,NW374,AUDA,Total Non-Current Liabilities,15354000
2015,Kgetlengrivier,NW374,AUDA,Current Liabilities,0
2015,Kgetlengrivier,NW374,AUDA,Consumer Deposits,1810400
2015,Kgetlengrivier,NW374,AUDA,Provisions,17139398
2015,Kgetlengrivier,NW374,AUDA,Creditors,99014629
2015,Kgetlengrivier,NW374,AUDA,Conditional Grants and Receipts,0
2015,Kgetlengrivier,NW374,AUDA,Bank Overdraft,0
2015,Kgetlengrivier,NW374,AUDA,Borrowing,0
2015,Kgetlengrivier,NW374,AUDA,Total Current Liabilities,117964427
2015,Kgetlengrivier,NW374,AUDA,Total Net Assets and Liabilities,704163893
2015,Kgetlengrivier,NW374,AUDA,ASSETS,0
2015,Kgetlengrivier,NW374,AUDA,Non-Current Assets,0
2015,Kgetlengrivier,NW374,AUDA,Property Plant and Equipment,582202207
2015,Kgetlengrivier,NW374,AUDA,Non-Current Investments,0
2015,Kgetlengrivier,NW374,AUDA,Long-term Receivables,0
2015,Kgetlengrivier,NW374,AUDA,Investment Property,35599000
2015,Kgetlengrivier,NW374,AUDA,Investment in Associate,0
2015,Kgetlengrivier,NW374,AUDA,Agricultural,0
2015,Kgetlengrivier,NW374,AUDA,Biological,0
2015,Kgetlengrivier,NW374,AUDA,Intangible,0
2015,Kgetlengrivier,NW374,AUDA,Other Non-Current Assets,22306
2015,Kgetlengrivier,NW374,AUDA,Total Non-Current Assets,617823513
2015,Kgetlengrivier,NW374,AUDA,Current Assets,0
2015,Kgetlengrivier,NW374,AUDA,Call Investment Deposits,0
2015,Kgetlengrivier,NW374,AUDA,Inventory,51468816
2015,Kgetlengrivier,NW374,AUDA,Consumer Debtors,10877664
2015,Kgetlengrivier,NW374,AUDA,Other Debtors,22081147
2015,Kgetlengrivier,NW374,AUDA,Current Portion Of Long-Term Receivables,0
2015,Kgetlengrivier,NW374,AUDA,Cash,1912753
2015,Kgetlengrivier,NW374,AUDA,Total Current Assets,86340380
2015,Kgetlengrivier,NW374,AUDA,Total Assets,704163893
