,total_amount,account_type,mun_code,mun_name,label
2014,2204083,AUDA,NC076,Thembelihle,Net Increase/(Decrease) in Cash Held
2014,6658715,AUDA,NC076,Thembelihle,Cash/cash equivalents at the month/year begin:
2014,8862798,AUDA,NC076,Thembelihle,Cash/cash equivalents at the month/year end:
2014,0,AUDA,NC077,Siyathemba,Cash Receipts by Source
2014,5858629,AUDA,NC077,Siyathemba,Property rates
2014,0,AUDA,NC077,Siyathemba,Property rates - penalties & collection charges
2014,8907144,AUDA,NC077,Siyathemba,Service charges - electricity revenue
2014,5793500,AUDA,NC077,Siyathemba,Service charges - water revenue
2014,2207160,AUDA,NC077,Siyathemba,Service charges - sanitation revenue
2014,847146,AUDA,NC077,Siyathemba,Service charges - refuse revenue
2014,0,AUDA,NC077,Siyathemba,Service charges - other
2014,0,AUDA,NC077,Siyathemba,Rental of facilities and equipment
2014,98482,AUDA,NC077,Siyathemba,Interest earned - external investments
2014,0,AUDA,NC077,Siyathemba,Interest earned - outstanding debtors
2014,0,AUDA,NC077,Siyathemba,Dividends received
2014,0,AUDA,NC077,Siyathemba,Fines
2014,0,AUDA,NC077,Siyathemba,Licences and permits
2014,0,AUDA,NC077,Siyathemba,Agency services
2014,29043156,AUDA,NC077,Siyathemba,Transfer receipts - operational
2014,4031767,AUDA,NC077,Siyathemba,Other revenue
2014,56786984,AUDA,NC077,Siyathemba,Cash Receipts by Source
2014,0,AUDA,NC077,Siyathemba,Other Cash Flows/Receipts by Source
2014,0,AUDA,NC077,Siyathemba,Transfer receipts - capital
2014,0,AUDA,NC077,Siyathemba,Contributions recognised - capital & Contributed assets
2014,17979493,AUDA,NC077,Siyathemba,Proceeds on disposal of PPE
2014,0,AUDA,NC077,Siyathemba,Short term loans
2014,0,AUDA,NC077,Siyathemba,Borrowing long term/refinancing
2014,0,AUDA,NC077,Siyathemba,Increase (decrease) in consumer deposits
2014,19835,AUDA,NC077,Siyathemba,Decrease (Increase) in non-current debtors
2014,0,AUDA,NC077,Siyathemba,Decrease (increase) other non-current receivables
2014,0,AUDA,NC077,Siyathemba,Decrease (increase) in non-current investments
2014,74786312,AUDA,NC077,Siyathemba,Total Cash Receipts by Source
2014,0,AUDA,NC077,Siyathemba,Cash Payments by Type
2014,30469265,AUDA,NC077,Siyathemba,Employee related costs
2014,2020672,AUDA,NC077,Siyathemba,Remuneration of councillors
2014,0,AUDA,NC077,Siyathemba,Collection costs
2014,669785,AUDA,NC077,Siyathemba,Interest paid
2014,13195664,AUDA,NC077,Siyathemba,Bulk purchases - Electricity
2014,368478,AUDA,NC077,Siyathemba,Bulk purchases - Water & Sewer
2014,6575,AUDA,NC077,Siyathemba,Other materials
2014,6551715,AUDA,NC077,Siyathemba,Contracted services
2014,0,AUDA,NC077,Siyathemba,Grants and subsidies paid - other municipalities
2014,0,AUDA,NC077,Siyathemba,Grants and subsidies paid - other
2014,4765955,AUDA,NC077,Siyathemba,General expenses
2014,58048109,AUDA,NC077,Siyathemba,Cash Payments by Type
2014,0,AUDA,NC077,Siyathemba,Other Cash Flows/Payments by Type
2014,17460969,AUDA,NC077,Siyathemba,Capital assets
2014,518433,AUDA,NC077,Siyathemba,Repayment of borrowing
2014,53114,AUDA,NC077,Siyathemba,Other Cash Flows/Payments
2014,76080625,AUDA,NC077,Siyathemba,Total Cash Payments by Type
2014,-1294313,AUDA,NC077,Siyathemba,Net Increase/(Decrease) in Cash Held
2014,1620941,AUDA,NC077,Siyathemba,Cash/cash equivalents at the month/year begin:
2014,326628,AUDA,NC077,Siyathemba,Cash/cash equivalents at the month/year end:
2014,0,AUDA,NC078,Siyancuma,Cash Receipts by Source
2014,7620826,AUDA,NC078,Siyancuma,Property rates
2014,0,AUDA,NC078,Siyancuma,Property rates - penalties & collection charges
2014,21525856,AUDA,NC078,Siyancuma,Service charges - electricity revenue
2014,10565845,AUDA,NC078,Siyancuma,Service charges - water revenue
2014,5339036,AUDA,NC078,Siyancuma,Service charges - sanitation revenue
2014,4557297,AUDA,NC078,Siyancuma,Service charges - refuse revenue
2014,0,AUDA,NC078,Siyancuma,Service charges - other
2014,484676,AUDA,NC078,Siyancuma,Rental of facilities and equipment
2014,307316,AUDA,NC078,Siyancuma,Interest earned - external investments
2014,629910,AUDA,NC078,Siyancuma,Interest earned - outstanding debtors
2014,0,AUDA,NC078,Siyancuma,Dividends received
2014,86940,AUDA,NC078,Siyancuma,Fines
2014,913975,AUDA,NC078,Siyancuma,Licences and permits
2014,0,AUDA,NC078,Siyancuma,Agency services
2014,42690668,AUDA,NC078,Siyancuma,Transfer receipts - operational
2014,8623628,AUDA,NC078,Siyancuma,Other revenue
2014,103345973,AUDA,NC078,Siyancuma,Cash Receipts by Source
2014,0,AUDA,NC078,Siyancuma,Other Cash Flows/Receipts by Source
2014,24191703,AUDA,NC078,Siyancuma,Transfer receipts - capital
2014,0,AUDA,NC078,Siyancuma,Contributions recognised - capital & Contributed assets
2014,330709,AUDA,NC078,Siyancuma,Proceeds on disposal of PPE
2014,0,AUDA,NC078,Siyancuma,Short term loans
2014,0,AUDA,NC078,Siyancuma,Borrowing long term/refinancing
2014,-22771,AUDA,NC078,Siyancuma,Increase (decrease) in consumer deposits
2014,0,AUDA,NC078,Siyancuma,Decrease (Increase) in non-current debtors
2014,0,AUDA,NC078,Siyancuma,Decrease (increase) other non-current receivables
2014,0,AUDA,NC078,Siyancuma,Decrease (increase) in non-current investments
2014,127845614,AUDA,NC078,Siyancuma,Total Cash Receipts by Source
2014,0,AUDA,NC078,Siyancuma,Cash Payments by Type
2014,38717485,AUDA,NC078,Siyancuma,Employee related costs
2014,3388009,AUDA,NC078,Siyancuma,Remuneration of councillors
2014,0,AUDA,NC078,Siyancuma,Collection costs
2014,1673644,AUDA,NC078,Siyancuma,Interest paid
2014,28123720,AUDA,NC078,Siyancuma,Bulk purchases - Electricity
2014,576253,AUDA,NC078,Siyancuma,Bulk purchases - Water & Sewer
2014,2206362,AUDA,NC078,Siyancuma,Other materials
2014,0,AUDA,NC078,Siyancuma,Contracted services
2014,2546254,AUDA,NC078,Siyancuma,Grants and subsidies paid - other municipalities
2014,0,AUDA,NC078,Siyancuma,Grants and subsidies paid - other
2014,23991276,AUDA,NC078,Siyancuma,General expenses
2014,101223003,AUDA,NC078,Siyancuma,Cash Payments by Type
2014,0,AUDA,NC078,Siyancuma,Other Cash Flows/Payments by Type
2014,21714936,AUDA,NC078,Siyancuma,Capital assets
2014,2635158,AUDA,NC078,Siyancuma,Repayment of borrowing
2014,0,AUDA,NC078,Siyancuma,Other Cash Flows/Payments
2014,125573097,AUDA,NC078,Siyancuma,Total Cash Payments by Type
2014,2272517,AUDA,NC078,Siyancuma,Net Increase/(Decrease) in Cash Held
2014,7185754,AUDA,NC078,Siyancuma,Cash/cash equivalents at the month/year begin:
2014,9458271,AUDA,NC078,Siyancuma,Cash/cash equivalents at the month/year end:
2014,0,AUDA,NC081,Mier,Cash Receipts by Source
2014,980409,AUDA,NC081,Mier,Property rates
2014,0,AUDA,NC081,Mier,Property rates - penalties & collection charges
2014,0,AUDA,NC081,Mier,Service charges - electricity revenue
2014,1008764,AUDA,NC081,Mier,Service charges - water revenue
2014,555795,AUDA,NC081,Mier,Service charges - sanitation revenue
2014,934004,AUDA,NC081,Mier,Service charges - refuse revenue
2014,0,AUDA,NC081,Mier,Service charges - other
2014,746087,AUDA,NC081,Mier,Rental of facilities and equipment
2014,450562,AUDA,NC081,Mier,Interest earned - external investments
2014,0,AUDA,NC081,Mier,Interest earned - outstanding debtors
2014,0,AUDA,NC081,Mier,Dividends received
2014,0,AUDA,NC081,Mier,Fines
2014,0,AUDA,NC081,Mier,Licences and permits
2014,0,AUDA,NC081,Mier,Agency services
2014,21586316,AUDA,NC081,Mier,Transfer receipts - operational
2014,1471611,AUDA,NC081,Mier,Other revenue
2014,27733548,AUDA,NC081,Mier,Cash Receipts by Source
2014,0,AUDA,NC081,Mier,Other Cash Flows/Receipts by Source
2014,7454006,AUDA,NC081,Mier,Transfer receipts - capital
2014,0,AUDA,NC081,Mier,Contributions recognised - capital & Contributed assets
2014,0,AUDA,NC081,Mier,Proceeds on disposal of PPE
2014,0,AUDA,NC081,Mier,Short term loans
2014,0,AUDA,NC081,Mier,Borrowing long term/refinancing
2014,0,AUDA,NC081,Mier,Increase (decrease) in consumer deposits
2014,0,AUDA,NC081,Mier,Decrease (Increase) in non-current debtors
2014,0,AUDA,NC081,Mier,Decrease (increase) other non-current receivables
2014,0,AUDA,NC081,Mier,Decrease (increase) in non-current investments
2014,35187554,AUDA,NC081,Mier,Total Cash Receipts by Source
2014,0,AUDA,NC081,Mier,Cash Payments by Type
2014,7399416,AUDA,NC081,Mier,Employee related costs
2014,1615984,AUDA,NC081,Mier,Remuneration of councillors
2014,0,AUDA,NC081,Mier,Collection costs
2014,67917,AUDA,NC081,Mier,Interest paid
2014,0,AUDA,NC081,Mier,Bulk purchases - Electricity
2014,0,AUDA,NC081,Mier,Bulk purchases - Water & Sewer
2014,845691,AUDA,NC081,Mier,Other materials
2014,0,AUDA,NC081,Mier,Contracted services
2014,0,AUDA,NC081,Mier,Grants and subsidies paid - other municipalities
2014,0,AUDA,NC081,Mier,Grants and subsidies paid - other
2014,18606322,AUDA,NC081,Mier,General expenses
2014,28535330,AUDA,NC081,Mier,Cash Payments by Type
2014,0,AUDA,NC081,Mier,Other Cash Flows/Payments by Type
2014,4088799,AUDA,NC081,Mier,Capital assets
2014,-26448,AUDA,NC081,Mier,Repayment of borrowing
2014,0,AUDA,NC081,Mier,Other Cash Flows/Payments
2014,32597681,AUDA,NC081,Mier,Total Cash Payments by Type
2014,2589873,AUDA,NC081,Mier,Net Increase/(Decrease) in Cash Held
2014,4930646,AUDA,NC081,Mier,Cash/cash equivalents at the month/year begin:
2014,7520519,AUDA,NC081,Mier,Cash/cash equivalents at the month/year end:
2014,0,AUDA,NC082,Kai !Garib,Cash Receipts by Source
2014,7214703,AUDA,NC082,Kai !Garib,Property rates
2014,0,AUDA,NC082,Kai !Garib,Property rates - penalties & collection charges
2014,53325421,AUDA,NC082,Kai !Garib,Service charges - electricity revenue
2014,11897839,AUDA,NC082,Kai !Garib,Service charges - water revenue
2014,6906919,AUDA,NC082,Kai !Garib,Service charges - sanitation revenue
2014,4702348,AUDA,NC082,Kai !Garib,Service charges - refuse revenue
2014,0,AUDA,NC082,Kai !Garib,Service charges - other
2014,156568,AUDA,NC082,Kai !Garib,Rental of facilities and equipment
2014,262150,AUDA,NC082,Kai !Garib,Interest earned - external investments
2014,7907071,AUDA,NC082,Kai !Garib,Interest earned - outstanding debtors
2014,0,AUDA,NC082,Kai !Garib,Dividends received
2014,83781,AUDA,NC082,Kai !Garib,Fines
2014,0,AUDA,NC082,Kai !Garib,Licences and permits
2014,774095,AUDA,NC082,Kai !Garib,Agency services
2014,52456027,AUDA,NC082,Kai !Garib,Transfer receipts - operational
2014,617625,AUDA,NC082,Kai !Garib,Other revenue
2014,146304547,AUDA,NC082,Kai !Garib,Cash Receipts by Source
2014,0,AUDA,NC082,Kai !Garib,Other Cash Flows/Receipts by Source
2014,27816175,AUDA,NC082,Kai !Garib,Transfer receipts - capital
2014,0,AUDA,NC082,Kai !Garib,Contributions recognised - capital & Contributed assets
2014,2419050,AUDA,NC082,Kai !Garib,Proceeds on disposal of PPE
2014,10057,AUDA,NC082,Kai !Garib,Short term loans
2014,0,AUDA,NC082,Kai !Garib,Borrowing long term/refinancing
2014,55722,AUDA,NC082,Kai !Garib,Increase (decrease) in consumer deposits
2014,423577,AUDA,NC082,Kai !Garib,Decrease (Increase) in non-current debtors
2014,0,AUDA,NC082,Kai !Garib,Decrease (increase) other non-current receivables
2014,0,AUDA,NC082,Kai !Garib,Decrease (increase) in non-current investments
2014,177029128,AUDA,NC082,Kai !Garib,Total Cash Receipts by Source
2014,0,AUDA,NC082,Kai !Garib,Cash Payments by Type
2014,75168472,AUDA,NC082,Kai !Garib,Employee related costs
2014,4703976,AUDA,NC082,Kai !Garib,Remuneration of councillors
2014,0,AUDA,NC082,Kai !Garib,Collection costs
2014,2319927,AUDA,NC082,Kai !Garib,Interest paid
2014,37783955,AUDA,NC082,Kai !Garib,Bulk purchases - Electricity
2014,2803787,AUDA,NC082,Kai !Garib,Bulk purchases - Water & Sewer
2014,5076997,AUDA,NC082,Kai !Garib,Other materials
2014,10504651,AUDA,NC082,Kai !Garib,Contracted services
2014,10908052,AUDA,NC082,Kai !Garib,Grants and subsidies paid - other municipalities
2014,0,AUDA,NC082,Kai !Garib,Grants and subsidies paid - other
2014,29826709,AUDA,NC082,Kai !Garib,General expenses
2014,179096526,AUDA,NC082,Kai !Garib,Cash Payments by Type
2014,0,AUDA,NC082,Kai !Garib,Other Cash Flows/Payments by Type
2014,104155895,AUDA,NC082,Kai !Garib,Capital assets
2014,2815412,AUDA,NC082,Kai !Garib,Repayment of borrowing
2014,0,AUDA,NC082,Kai !Garib,Other Cash Flows/Payments
2014,286067833,AUDA,NC082,Kai !Garib,Total Cash Payments by Type
2014,-109038705,AUDA,NC082,Kai !Garib,Net Increase/(Decrease) in Cash Held
2014,14558960,AUDA,NC082,Kai !Garib,Cash/cash equivalents at the month/year begin:
2014,-94479745,AUDA,NC082,Kai !Garib,Cash/cash equivalents at the month/year end:
2014,0,AUDA,NC083,//Khara Hais,Cash Receipts by Source
2014,49613554,AUDA,NC083,//Khara Hais,Property rates
2014,0,AUDA,NC083,//Khara Hais,Property rates - penalties & collection charges
2014,204714184,AUDA,NC083,//Khara Hais,Service charges - electricity revenue
2014,44475373,AUDA,NC083,//Khara Hais,Service charges - water revenue
2014,27781515,AUDA,NC083,//Khara Hais,Service charges - sanitation revenue
2014,26273550,AUDA,NC083,//Khara Hais,Service charges - refuse revenue
2014,0,AUDA,NC083,//Khara Hais,Service charges - other
2014,8123689,AUDA,NC083,//Khara Hais,Rental of facilities and equipment
2014,1164803,AUDA,NC083,//Khara Hais,Interest earned - external investments
2014,1996524,AUDA,NC083,//Khara Hais,Interest earned - outstanding debtors
2014,0,AUDA,NC083,//Khara Hais,Dividends received
2014,873270,AUDA,NC083,//Khara Hais,Fines
2014,1642016,AUDA,NC083,//Khara Hais,Licences and permits
2014,3457770,AUDA,NC083,//Khara Hais,Agency services
2014,69412773,AUDA,NC083,//Khara Hais,Transfer receipts - operational
2014,4914094,AUDA,NC083,//Khara Hais,Other revenue
2014,444443115,AUDA,NC083,//Khara Hais,Cash Receipts by Source
2014,0,AUDA,NC083,//Khara Hais,Other Cash Flows/Receipts by Source
2014,52910396,AUDA,NC083,//Khara Hais,Transfer receipts - capital
2014,0,AUDA,NC083,//Khara Hais,Contributions recognised - capital & Contributed assets
2014,3044454,AUDA,NC083,//Khara Hais,Proceeds on disposal of PPE
2014,0,AUDA,NC083,//Khara Hais,Short term loans
2014,8540164,AUDA,NC083,//Khara Hais,Borrowing long term/refinancing
2014,708179,AUDA,NC083,//Khara Hais,Increase (decrease) in consumer deposits
2014,0,AUDA,NC083,//Khara Hais,Decrease (Increase) in non-current debtors
2014,6762,AUDA,NC083,//Khara Hais,Decrease (increase) other non-current receivables
2014,-34199,AUDA,NC083,//Khara Hais,Decrease (increase) in non-current investments
2014,509618871,AUDA,NC083,//Khara Hais,Total Cash Receipts by Source
2014,0,AUDA,NC083,//Khara Hais,Cash Payments by Type
2014,199439592,AUDA,NC083,//Khara Hais,Employee related costs
2014,7120448,AUDA,NC083,//Khara Hais,Remuneration of councillors
2014,154825,AUDA,NC083,//Khara Hais,Collection costs
2014,20542401,AUDA,NC083,//Khara Hais,Interest paid
2014,94920100,AUDA,NC083,//Khara Hais,Bulk purchases - Electricity
2014,3314997,AUDA,NC083,//Khara Hais,Bulk purchases - Water & Sewer
2014,10555449,AUDA,NC083,//Khara Hais,Other materials
2014,15983849,AUDA,NC083,//Khara Hais,Contracted services
2014,27209537,AUDA,NC083,//Khara Hais,Grants and subsidies paid - other municipalities
2014,0,AUDA,NC083,//Khara Hais,Grants and subsidies paid - other
2014,25095496,AUDA,NC083,//Khara Hais,General expenses
2014,404336694,AUDA,NC083,//Khara Hais,Cash Payments by Type
2014,0,AUDA,NC083,//Khara Hais,Other Cash Flows/Payments by Type
2014,96411028,AUDA,NC083,//Khara Hais,Capital assets
2014,12355283,AUDA,NC083,//Khara Hais,Repayment of borrowing
2014,0,AUDA,NC083,//Khara Hais,Other Cash Flows/Payments
2014,513103005,AUDA,NC083,//Khara Hais,Total Cash Payments by Type
2014,-3484134,AUDA,NC083,//Khara Hais,Net Increase/(Decrease) in Cash Held
2014,2362703,AUDA,NC083,//Khara Hais,Cash/cash equivalents at the month/year begin:
2014,-1121430,AUDA,NC083,//Khara Hais,Cash/cash equivalents at the month/year end:
2014,0,AUDA,NC084,!Kheis,Cash Receipts by Source
2014,0,AUDA,NC084,!Kheis,Property rates
2014,0,AUDA,NC084,!Kheis,Property rates - penalties & collection charges
2014,0,AUDA,NC084,!Kheis,Service charges - electricity revenue
2014,0,AUDA,NC084,!Kheis,Service charges - water revenue
2014,0,AUDA,NC084,!Kheis,Service charges - sanitation revenue
2014,0,AUDA,NC084,!Kheis,Service charges - refuse revenue
2014,8303961,AUDA,NC084,!Kheis,Service charges - other
2014,0,AUDA,NC084,!Kheis,Rental of facilities and equipment
2014,140376,AUDA,NC084,!Kheis,Interest earned - external investments
2014,0,AUDA,NC084,!Kheis,Interest earned - outstanding debtors
2014,0,AUDA,NC084,!Kheis,Dividends received
2014,0,AUDA,NC084,!Kheis,Fines
2014,0,AUDA,NC084,!Kheis,Licences and permits
2014,0,AUDA,NC084,!Kheis,Agency services
2014,20408432,AUDA,NC084,!Kheis,Transfer receipts - operational
2014,0,AUDA,NC084,!Kheis,Other revenue
2014,28852769,AUDA,NC084,!Kheis,Cash Receipts by Source
2014,0,AUDA,NC084,!Kheis,Other Cash Flows/Receipts by Source
2014,18451994,AUDA,NC084,!Kheis,Transfer receipts - capital
2014,0,AUDA,NC084,!Kheis,Contributions recognised - capital & Contributed assets
2014,4104047,AUDA,NC084,!Kheis,Proceeds on disposal of PPE
2014,0,AUDA,NC084,!Kheis,Short term loans
2014,620862,AUDA,NC084,!Kheis,Borrowing long term/refinancing
2014,0,AUDA,NC084,!Kheis,Increase (decrease) in consumer deposits
2014,0,AUDA,NC084,!Kheis,Decrease (Increase) in non-current debtors
2014,0,AUDA,NC084,!Kheis,Decrease (increase) other non-current receivables
2014,0,AUDA,NC084,!Kheis,Decrease (increase) in non-current investments
2014,52029672,AUDA,NC084,!Kheis,Total Cash Receipts by Source
2014,0,AUDA,NC084,!Kheis,Cash Payments by Type
2014,13375806,AUDA,NC084,!Kheis,Employee related costs
2014,0,AUDA,NC084,!Kheis,Remuneration of councillors
2014,0,AUDA,NC084,!Kheis,Collection costs
2014,319608,AUDA,NC084,!Kheis,Interest paid
2014,0,AUDA,NC084,!Kheis,Bulk purchases - Electricity
2014,10385711,AUDA,NC084,!Kheis,Bulk purchases - Water & Sewer
2014,0,AUDA,NC084,!Kheis,Other materials
2014,0,AUDA,NC084,!Kheis,Contracted services
2014,0,AUDA,NC084,!Kheis,Grants and subsidies paid - other municipalities
2014,0,AUDA,NC084,!Kheis,Grants and subsidies paid - other
2014,0,AUDA,NC084,!Kheis,General expenses
2014,24081125,AUDA,NC084,!Kheis,Cash Payments by Type
2014,0,AUDA,NC084,!Kheis,Other Cash Flows/Payments by Type
2014,27391375,AUDA,NC084,!Kheis,Capital assets
2014,574528,AUDA,NC084,!Kheis,Repayment of borrowing
2014,0,AUDA,NC084,!Kheis,Other Cash Flows/Payments
2014,52047028,AUDA,NC084,!Kheis,Total Cash Payments by Type
2014,-17356,AUDA,NC084,!Kheis,Net Increase/(Decrease) in Cash Held
2014,1658186,AUDA,NC084,!Kheis,Cash/cash equivalents at the month/year begin:
2014,1640830,AUDA,NC084,!Kheis,Cash/cash equivalents at the month/year end:
2014,0,AUDA,NC085,Tsantsabane,Cash Receipts by Source
2014,0,AUDA,NC085,Tsantsabane,Property rates
2014,0,AUDA,NC085,Tsantsabane,Property rates - penalties & collection charges
2014,38009896,AUDA,NC085,Tsantsabane,Service charges - electricity revenue
2014,9443769,AUDA,NC085,Tsantsabane,Service charges - water revenue
2014,0,AUDA,NC085,Tsantsabane,Service charges - sanitation revenue
2014,10998938,AUDA,NC085,Tsantsabane,Service charges - refuse revenue
2014,0,AUDA,NC085,Tsantsabane,Service charges - other
2014,0,AUDA,NC085,Tsantsabane,Rental of facilities and equipment
2014,880398,AUDA,NC085,Tsantsabane,Interest earned - external investments
2014,0,AUDA,NC085,Tsantsabane,Interest earned - outstanding debtors
2014,0,AUDA,NC085,Tsantsabane,Dividends received
2014,0,AUDA,NC085,Tsantsabane,Fines
2014,0,AUDA,NC085,Tsantsabane,Licences and permits
2014,0,AUDA,NC085,Tsantsabane,Agency services
2014,30529557,AUDA,NC085,Tsantsabane,Transfer receipts - operational
2014,0,AUDA,NC085,Tsantsabane,Other revenue
2014,89862558,AUDA,NC085,Tsantsabane,Cash Receipts by Source
2014,0,AUDA,NC085,Tsantsabane,Other Cash Flows/Receipts by Source
2014,0,AUDA,NC085,Tsantsabane,Transfer receipts - capital
2014,0,AUDA,NC085,Tsantsabane,Contributions recognised - capital & Contributed assets
2014,29000000,AUDA,NC085,Tsantsabane,Proceeds on disposal of PPE
2014,32444,AUDA,NC085,Tsantsabane,Short term loans
2014,0,AUDA,NC085,Tsantsabane,Borrowing long term/refinancing
2014,0,AUDA,NC085,Tsantsabane,Increase (decrease) in consumer deposits
2014,0,AUDA,NC085,Tsantsabane,Decrease (Increase) in non-current debtors
2014,0,AUDA,NC085,Tsantsabane,Decrease (increase) other non-current receivables
2014,0,AUDA,NC085,Tsantsabane,Decrease (increase) in non-current investments
2014,118895002,AUDA,NC085,Tsantsabane,Total Cash Receipts by Source
2014,0,AUDA,NC085,Tsantsabane,Cash Payments by Type
2014,46653856,AUDA,NC085,Tsantsabane,Employee related costs
2014,3831207,AUDA,NC085,Tsantsabane,Remuneration of councillors
2014,0,AUDA,NC085,Tsantsabane,Collection costs
2014,4261228,AUDA,NC085,Tsantsabane,Interest paid
2014,26902790,AUDA,NC085,Tsantsabane,Bulk purchases - Electricity
2014,10903979,AUDA,NC085,Tsantsabane,Bulk purchases - Water & Sewer
2014,0,AUDA,NC085,Tsantsabane,Other materials
2014,0,AUDA,NC085,Tsantsabane,Contracted services
2014,0,AUDA,NC085,Tsantsabane,Grants and subsidies paid - other municipalities
2014,0,AUDA,NC085,Tsantsabane,Grants and subsidies paid - other
2014,18471871,AUDA,NC085,Tsantsabane,General expenses
2014,111024931,AUDA,NC085,Tsantsabane,Cash Payments by Type
2014,0,AUDA,NC085,Tsantsabane,Other Cash Flows/Payments by Type
2014,23177603,AUDA,NC085,Tsantsabane,Capital assets
2014,1047656,AUDA,NC085,Tsantsabane,Repayment of borrowing
2014,0,AUDA,NC085,Tsantsabane,Other Cash Flows/Payments
2014,135250190,AUDA,NC085,Tsantsabane,Total Cash Payments by Type
2014,-16355188,AUDA,NC085,Tsantsabane,Net Increase/(Decrease) in Cash Held
2014,11654037,AUDA,NC085,Tsantsabane,Cash/cash equivalents at the month/year begin:
2014,-4701151,AUDA,NC085,Tsantsabane,Cash/cash equivalents at the month/year end:
2014,0,AUDA,NC086,Kgatelopele,Cash Receipts by Source
2014,1049174,AUDA,NC086,Kgatelopele,Property rates
2014,0,AUDA,NC086,Kgatelopele,Property rates - penalties & collection charges
2014,9706570,AUDA,NC086,Kgatelopele,Service charges - electricity revenue
2014,957057,AUDA,NC086,Kgatelopele,Service charges - water revenue
2014,3001867,AUDA,NC086,Kgatelopele,Service charges - sanitation revenue
2014,4122133,AUDA,NC086,Kgatelopele,Service charges - refuse revenue
2014,4649494,AUDA,NC086,Kgatelopele,Service charges - other
2014,269614,AUDA,NC086,Kgatelopele,Rental of facilities and equipment
2014,1135531,AUDA,NC086,Kgatelopele,Interest earned - external investments
2014,0,AUDA,NC086,Kgatelopele,Interest earned - outstanding debtors
2014,0,AUDA,NC086,Kgatelopele,Dividends received
2014,24232,AUDA,NC086,Kgatelopele,Fines
2014,0,AUDA,NC086,Kgatelopele,Licences and permits
2014,0,AUDA,NC086,Kgatelopele,Agency services
2014,17874882,AUDA,NC086,Kgatelopele,Transfer receipts - operational
2014,3508013,AUDA,NC086,Kgatelopele,Other revenue
2014,46298567,AUDA,NC086,Kgatelopele,Cash Receipts by Source
2014,0,AUDA,NC086,Kgatelopele,Other Cash Flows/Receipts by Source
2014,10098239,AUDA,NC086,Kgatelopele,Transfer receipts - capital
2014,0,AUDA,NC086,Kgatelopele,Contributions recognised - capital & Contributed assets
2014,0,AUDA,NC086,Kgatelopele,Proceeds on disposal of PPE
2014,0,AUDA,NC086,Kgatelopele,Short term loans
2014,0,AUDA,NC086,Kgatelopele,Borrowing long term/refinancing
2014,0,AUDA,NC086,Kgatelopele,Increase (decrease) in consumer deposits
2014,0,AUDA,NC086,Kgatelopele,Decrease (Increase) in non-current debtors
2014,0,AUDA,NC086,Kgatelopele,Decrease (increase) other non-current receivables
2014,0,AUDA,NC086,Kgatelopele,Decrease (increase) in non-current investments
2014,56396806,AUDA,NC086,Kgatelopele,Total Cash Receipts by Source
2014,0,AUDA,NC086,Kgatelopele,Cash Payments by Type
2014,14189312,AUDA,NC086,Kgatelopele,Employee related costs
2014,2121944,AUDA,NC086,Kgatelopele,Remuneration of councillors
2014,0,AUDA,NC086,Kgatelopele,Collection costs
2014,286481,AUDA,NC086,Kgatelopele,Interest paid
2014,12755592,AUDA,NC086,Kgatelopele,Bulk purchases - Electricity
2014,0,AUDA,NC086,Kgatelopele,Bulk purchases - Water & Sewer
2014,1442463,AUDA,NC086,Kgatelopele,Other materials
2014,3408647,AUDA,NC086,Kgatelopele,Contracted services
2014,0,AUDA,NC086,Kgatelopele,Grants and subsidies paid - other municipalities
2014,0,AUDA,NC086,Kgatelopele,Grants and subsidies paid - other
2014,18710755,AUDA,NC086,Kgatelopele,General expenses
2014,52915194,AUDA,NC086,Kgatelopele,Cash Payments by Type
2014,0,AUDA,NC086,Kgatelopele,Other Cash Flows/Payments by Type
2014,10969140,AUDA,NC086,Kgatelopele,Capital assets
2014,1081006,AUDA,NC086,Kgatelopele,Repayment of borrowing
2014,0,AUDA,NC086,Kgatelopele,Other Cash Flows/Payments
2014,64965340,AUDA,NC086,Kgatelopele,Total Cash Payments by Type
2014,-8568535,AUDA,NC086,Kgatelopele,Net Increase/(Decrease) in Cash Held
2014,9695807,AUDA,NC086,Kgatelopele,Cash/cash equivalents at the month/year begin:
2014,1127272,AUDA,NC086,Kgatelopele,Cash/cash equivalents at the month/year end:
2014,0,AUDA,NC091,Sol Plaatjie,Cash Receipts by Source
2014,266832049,AUDA,NC091,Sol Plaatjie,Property rates
2014,0,AUDA,NC091,Sol Plaatjie,Property rates - penalties & collection charges
2014,423532657,AUDA,NC091,Sol Plaatjie,Service charges - electricity revenue
2014,118245101,AUDA,NC091,Sol Plaatjie,Service charges - water revenue
2014,33686426,AUDA,NC091,Sol Plaatjie,Service charges - sanitation revenue
2014,26065816,AUDA,NC091,Sol Plaatjie,Service charges - refuse revenue
2014,0,AUDA,NC091,Sol Plaatjie,Service charges - other
2014,17795073,AUDA,NC091,Sol Plaatjie,Rental of facilities and equipment
2014,21412753,AUDA,NC091,Sol Plaatjie,Interest earned - external investments
2014,56744324,AUDA,NC091,Sol Plaatjie,Interest earned - outstanding debtors
2014,0,AUDA,NC091,Sol Plaatjie,Dividends received
2014,11553669,AUDA,NC091,Sol Plaatjie,Fines
2014,2708266,AUDA,NC091,Sol Plaatjie,Licences and permits
2014,4339326,AUDA,NC091,Sol Plaatjie,Agency services
