,total_amount,account_type,mun_code,mun_name,label
2013,,AUDA,MP324,Nkomazi,Other Materials
2013,,AUDA,MP324,Nkomazi,Contracted Services
2013,22682313.0,AUDA,MP324,Nkomazi,Other Expenditure
2013,22682313.0,AUDA,MP324,Nkomazi,Total Repairs and Maintenance Expenditure
2013,,AUDA,MP325,Bushbuckridge,Employee Related Costs
2013,,AUDA,MP325,Bushbuckridge,Other Materials
2013,,AUDA,MP325,Bushbuckridge,Contracted Services
2013,,AUDA,MP325,Bushbuckridge,Other Expenditure
2013,39299812.0,AUDA,MP325,Bushbuckridge,Total Repairs and Maintenance Expenditure
2013,,AUDA,MP326,Mbombela,Employee Related Costs
2013,,AUDA,MP326,Mbombela,Other Materials
2013,,AUDA,MP326,Mbombela,Contracted Services
2013,,AUDA,MP326,Mbombela,Other Expenditure
2013,,AUDA,MP326,Mbombela,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC061,Richtersveld,Employee Related Costs
2013,,AUDA,NC061,Richtersveld,Other Materials
2013,,AUDA,NC061,Richtersveld,Contracted Services
2013,1310452.0,AUDA,NC061,Richtersveld,Other Expenditure
2013,1310452.0,AUDA,NC061,Richtersveld,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC062,Nama Khoi,Employee Related Costs
2013,,AUDA,NC062,Nama Khoi,Other Materials
2013,,AUDA,NC062,Nama Khoi,Contracted Services
2013,,AUDA,NC062,Nama Khoi,Other Expenditure
2013,,AUDA,NC062,Nama Khoi,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC064,Kamiesberg,Employee Related Costs
2013,2051000.0,AUDA,NC064,Kamiesberg,Other Materials
2013,,AUDA,NC064,Kamiesberg,Contracted Services
2013,,AUDA,NC064,Kamiesberg,Other Expenditure
2013,2051000.0,AUDA,NC064,Kamiesberg,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC065,Hantam,Employee Related Costs
2013,2907715.0,AUDA,NC065,Hantam,Other Materials
2013,,AUDA,NC065,Hantam,Contracted Services
2013,,AUDA,NC065,Hantam,Other Expenditure
2013,2907715.0,AUDA,NC065,Hantam,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC066,Karoo Hoogland,Employee Related Costs
2013,,AUDA,NC066,Karoo Hoogland,Other Materials
2013,,AUDA,NC066,Karoo Hoogland,Contracted Services
2013,1603991.0,AUDA,NC066,Karoo Hoogland,Other Expenditure
2013,1603991.0,AUDA,NC066,Karoo Hoogland,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC067,Khâi-Ma,Employee Related Costs
2013,,AUDA,NC067,Khâi-Ma,Other Materials
2013,,AUDA,NC067,Khâi-Ma,Contracted Services
2013,,AUDA,NC067,Khâi-Ma,Other Expenditure
2013,,AUDA,NC067,Khâi-Ma,Total Repairs and Maintenance Expenditure
2013,123328.0,AUDA,NC071,Ubuntu,Employee Related Costs
2013,96177.0,AUDA,NC071,Ubuntu,Other Materials
2013,,AUDA,NC071,Ubuntu,Contracted Services
2013,13740136.0,AUDA,NC071,Ubuntu,Other Expenditure
2013,,AUDA,NC071,Ubuntu,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC072,Umsobomvu,Employee Related Costs
2013,,AUDA,NC072,Umsobomvu,Other Materials
2013,,AUDA,NC072,Umsobomvu,Contracted Services
2013,2108005.0,AUDA,NC072,Umsobomvu,Other Expenditure
2013,2108005.0,AUDA,NC072,Umsobomvu,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC073,Emthanjeni,Employee Related Costs
2013,5675262.0,AUDA,NC073,Emthanjeni,Other Materials
2013,2795279.0,AUDA,NC073,Emthanjeni,Contracted Services
2013,,AUDA,NC073,Emthanjeni,Other Expenditure
2013,8470541.0,AUDA,NC073,Emthanjeni,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC074,Kareeberg,Employee Related Costs
2013,433880.0,AUDA,NC074,Kareeberg,Other Materials
2013,300507.0,AUDA,NC074,Kareeberg,Contracted Services
2013,,AUDA,NC074,Kareeberg,Other Expenditure
2013,734387.0,AUDA,NC074,Kareeberg,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC075,Renosterberg,Employee Related Costs
2013,,AUDA,NC075,Renosterberg,Other Materials
2013,,AUDA,NC075,Renosterberg,Contracted Services
2013,,AUDA,NC075,Renosterberg,Other Expenditure
2013,,AUDA,NC075,Renosterberg,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC076,Thembelihle,Employee Related Costs
2013,1900026.0,AUDA,NC076,Thembelihle,Other Materials
2013,,AUDA,NC076,Thembelihle,Contracted Services
2013,,AUDA,NC076,Thembelihle,Other Expenditure
2013,1900026.0,AUDA,NC076,Thembelihle,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC077,Siyathemba,Employee Related Costs
2013,,AUDA,NC077,Siyathemba,Other Materials
2013,,AUDA,NC077,Siyathemba,Contracted Services
2013,3094000.0,AUDA,NC077,Siyathemba,Other Expenditure
2013,3094000.0,AUDA,NC077,Siyathemba,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC078,Siyancuma,Employee Related Costs
2013,,AUDA,NC078,Siyancuma,Other Materials
2013,,AUDA,NC078,Siyancuma,Contracted Services
2013,,AUDA,NC078,Siyancuma,Other Expenditure
2013,,AUDA,NC078,Siyancuma,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC081,Mier,Employee Related Costs
2013,,AUDA,NC081,Mier,Other Materials
2013,,AUDA,NC081,Mier,Contracted Services
2013,,AUDA,NC081,Mier,Other Expenditure
2013,,AUDA,NC081,Mier,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC082,Kai !Garib,Employee Related Costs
2013,,AUDA,NC082,Kai !Garib,Other Materials
2013,,AUDA,NC082,Kai !Garib,Contracted Services
2013,,AUDA,NC082,Kai !Garib,Other Expenditure
2013,,AUDA,NC082,Kai !Garib,Total Repairs and Maintenance Expenditure
2013,12636146.0,AUDA,NC083,//Khara Hais,Employee Related Costs
2013,,AUDA,NC083,//Khara Hais,Other Materials
2013,,AUDA,NC083,//Khara Hais,Contracted Services
2013,12636146.0,AUDA,NC083,//Khara Hais,Other Expenditure
2013,,AUDA,NC083,//Khara Hais,Total Repairs and Maintenance Expenditure
2013,10155456.0,AUDA,NC084,!Kheis,Employee Related Costs
2013,718039.0,AUDA,NC084,!Kheis,Other Materials
2013,,AUDA,NC084,!Kheis,Contracted Services
2013,,AUDA,NC084,!Kheis,Other Expenditure
2013,10873495.0,AUDA,NC084,!Kheis,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC085,Tsantsabane,Employee Related Costs
2013,,AUDA,NC085,Tsantsabane,Other Materials
2013,22513000.0,AUDA,NC085,Tsantsabane,Contracted Services
2013,,AUDA,NC085,Tsantsabane,Other Expenditure
2013,,AUDA,NC085,Tsantsabane,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC086,Kgatelopele,Employee Related Costs
2013,,AUDA,NC086,Kgatelopele,Other Materials
2013,,AUDA,NC086,Kgatelopele,Contracted Services
2013,,AUDA,NC086,Kgatelopele,Other Expenditure
2013,,AUDA,NC086,Kgatelopele,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC087,Dawid Kruiper,Employee Related Costs
2013,,AUDA,NC087,Dawid Kruiper,Other Materials
2013,,AUDA,NC087,Dawid Kruiper,Contracted Services
2013,,AUDA,NC087,Dawid Kruiper,Other Expenditure
2013,,AUDA,NC087,Dawid Kruiper,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC091,Sol Plaatjie,Employee Related Costs
2013,68982050.0,AUDA,NC091,Sol Plaatjie,Other Materials
2013,,AUDA,NC091,Sol Plaatjie,Contracted Services
2013,,AUDA,NC091,Sol Plaatjie,Other Expenditure
2013,68982050.0,AUDA,NC091,Sol Plaatjie,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC092,Dikgatlong,Employee Related Costs
2013,656000.0,AUDA,NC092,Dikgatlong,Other Materials
2013,,AUDA,NC092,Dikgatlong,Contracted Services
2013,,AUDA,NC092,Dikgatlong,Other Expenditure
2013,656000.0,AUDA,NC092,Dikgatlong,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC093,Magareng,Employee Related Costs
2013,,AUDA,NC093,Magareng,Other Materials
2013,,AUDA,NC093,Magareng,Contracted Services
2013,,AUDA,NC093,Magareng,Other Expenditure
2013,,AUDA,NC093,Magareng,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC094,Phokwane,Employee Related Costs
2013,,AUDA,NC094,Phokwane,Other Materials
2013,,AUDA,NC094,Phokwane,Contracted Services
2013,,AUDA,NC094,Phokwane,Other Expenditure
2013,,AUDA,NC094,Phokwane,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC451,Joe Morolong,Employee Related Costs
2013,,AUDA,NC451,Joe Morolong,Other Materials
2013,,AUDA,NC451,Joe Morolong,Contracted Services
2013,11683146.0,AUDA,NC451,Joe Morolong,Other Expenditure
2013,11683146.0,AUDA,NC451,Joe Morolong,Total Repairs and Maintenance Expenditure
2013,2125322.0,AUDA,NC452,Ga-Segonyana,Employee Related Costs
2013,,AUDA,NC452,Ga-Segonyana,Other Materials
2013,2710500.0,AUDA,NC452,Ga-Segonyana,Contracted Services
2013,16283625.0,AUDA,NC452,Ga-Segonyana,Other Expenditure
2013,21119447.0,AUDA,NC452,Ga-Segonyana,Total Repairs and Maintenance Expenditure
2013,,AUDA,NC453,Gamagara,Employee Related Costs
2013,,AUDA,NC453,Gamagara,Other Materials
2013,,AUDA,NC453,Gamagara,Contracted Services
2013,,AUDA,NC453,Gamagara,Other Expenditure
2013,,AUDA,NC453,Gamagara,Total Repairs and Maintenance Expenditure
2013,,AUDA,NMA,Nelson Mandela Bay,Employee Related Costs
2013,472823760.0,AUDA,NMA,Nelson Mandela Bay,Other Materials
2013,,AUDA,NMA,Nelson Mandela Bay,Contracted Services
2013,,AUDA,NMA,Nelson Mandela Bay,Other Expenditure
2013,472823760.0,AUDA,NMA,Nelson Mandela Bay,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW371,Moretele,Employee Related Costs
2013,,AUDA,NW371,Moretele,Other Materials
2013,,AUDA,NW371,Moretele,Contracted Services
2013,77399951.0,AUDA,NW371,Moretele,Other Expenditure
2013,,AUDA,NW371,Moretele,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW372,Local Municipality of Madibeng,Employee Related Costs
2013,,AUDA,NW372,Local Municipality of Madibeng,Other Materials
2013,,AUDA,NW372,Local Municipality of Madibeng,Contracted Services
2013,,AUDA,NW372,Local Municipality of Madibeng,Other Expenditure
2013,,AUDA,NW372,Local Municipality of Madibeng,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW373,Rustenburg,Employee Related Costs
2013,171935589.0,AUDA,NW373,Rustenburg,Other Materials
2013,,AUDA,NW373,Rustenburg,Contracted Services
2013,,AUDA,NW373,Rustenburg,Other Expenditure
2013,171935589.0,AUDA,NW373,Rustenburg,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW374,Kgetlengrivier,Employee Related Costs
2013,,AUDA,NW374,Kgetlengrivier,Other Materials
2013,,AUDA,NW374,Kgetlengrivier,Contracted Services
2013,11801664.0,AUDA,NW374,Kgetlengrivier,Other Expenditure
2013,11801664.0,AUDA,NW374,Kgetlengrivier,Total Repairs and Maintenance Expenditure
2013,11793000.0,AUDA,NW375,Moses Kotane,Employee Related Costs
2013,6861000.0,AUDA,NW375,Moses Kotane,Other Materials
2013,2788000.0,AUDA,NW375,Moses Kotane,Contracted Services
2013,,AUDA,NW375,Moses Kotane,Other Expenditure
2013,21442000.0,AUDA,NW375,Moses Kotane,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW381,Ratlou,Employee Related Costs
2013,2831594.0,AUDA,NW381,Ratlou,Other Materials
2013,,AUDA,NW381,Ratlou,Contracted Services
2013,,AUDA,NW381,Ratlou,Other Expenditure
2013,2831594.0,AUDA,NW381,Ratlou,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW382,Tswaing,Employee Related Costs
2013,3538733.0,AUDA,NW382,Tswaing,Other Materials
2013,,AUDA,NW382,Tswaing,Contracted Services
2013,,AUDA,NW382,Tswaing,Other Expenditure
2013,3538733.0,AUDA,NW382,Tswaing,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW383,Mafikeng,Employee Related Costs
2013,,AUDA,NW383,Mafikeng,Other Materials
2013,,AUDA,NW383,Mafikeng,Contracted Services
2013,24733378.0,AUDA,NW383,Mafikeng,Other Expenditure
2013,24733378.0,AUDA,NW383,Mafikeng,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW384,Ditsobotla,Employee Related Costs
2013,,AUDA,NW384,Ditsobotla,Other Materials
2013,,AUDA,NW384,Ditsobotla,Contracted Services
2013,,AUDA,NW384,Ditsobotla,Other Expenditure
2013,,AUDA,NW384,Ditsobotla,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW385,Ramotshere Moiloa,Employee Related Costs
2013,5854613.0,AUDA,NW385,Ramotshere Moiloa,Other Materials
2013,,AUDA,NW385,Ramotshere Moiloa,Contracted Services
2013,,AUDA,NW385,Ramotshere Moiloa,Other Expenditure
2013,5854613.0,AUDA,NW385,Ramotshere Moiloa,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW392,Naledi,Employee Related Costs
2013,16702455.0,AUDA,NW392,Naledi,Other Materials
2013,,AUDA,NW392,Naledi,Contracted Services
2013,,AUDA,NW392,Naledi,Other Expenditure
2013,16702455.0,AUDA,NW392,Naledi,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW393,Mamusa,Employee Related Costs
2013,6044941.0,AUDA,NW393,Mamusa,Other Materials
2013,,AUDA,NW393,Mamusa,Contracted Services
2013,,AUDA,NW393,Mamusa,Other Expenditure
2013,6044941.0,AUDA,NW393,Mamusa,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW394,Greater Taung,Employee Related Costs
2013,,AUDA,NW394,Greater Taung,Other Materials
2013,,AUDA,NW394,Greater Taung,Contracted Services
2013,,AUDA,NW394,Greater Taung,Other Expenditure
2013,,AUDA,NW394,Greater Taung,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW396,Lekwa-Teemane,Employee Related Costs
2013,5150227.0,AUDA,NW396,Lekwa-Teemane,Other Materials
2013,,AUDA,NW396,Lekwa-Teemane,Contracted Services
2013,,AUDA,NW396,Lekwa-Teemane,Other Expenditure
2013,5150227.0,AUDA,NW396,Lekwa-Teemane,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW397,Kagisano/Molopo,Employee Related Costs
2013,,AUDA,NW397,Kagisano/Molopo,Other Materials
2013,,AUDA,NW397,Kagisano/Molopo,Contracted Services
2013,,AUDA,NW397,Kagisano/Molopo,Other Expenditure
2013,,AUDA,NW397,Kagisano/Molopo,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW401,Ventersdorp,Employee Related Costs
2013,,AUDA,NW401,Ventersdorp,Other Materials
2013,,AUDA,NW401,Ventersdorp,Contracted Services
2013,,AUDA,NW401,Ventersdorp,Other Expenditure
2013,,AUDA,NW401,Ventersdorp,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW402,Tlokwe City Council,Employee Related Costs
2013,40058379.0,AUDA,NW402,Tlokwe City Council,Other Materials
2013,,AUDA,NW402,Tlokwe City Council,Contracted Services
2013,,AUDA,NW402,Tlokwe City Council,Other Expenditure
2013,40058379.0,AUDA,NW402,Tlokwe City Council,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW403,City of Matlosana,Employee Related Costs
2013,,AUDA,NW403,City of Matlosana,Other Materials
2013,,AUDA,NW403,City of Matlosana,Contracted Services
2013,45841000.0,AUDA,NW403,City of Matlosana,Other Expenditure
2013,45841000.0,AUDA,NW403,City of Matlosana,Total Repairs and Maintenance Expenditure
2013,,AUDA,NW404,Maquassi Hills,Employee Related Costs
2013,,AUDA,NW404,Maquassi Hills,Other Materials
2013,,AUDA,NW404,Maquassi Hills,Contracted Services
2013,,AUDA,NW404,Maquassi Hills,Other Expenditure
2013,,AUDA,NW404,Maquassi Hills,Total Repairs and Maintenance Expenditure
2013,,AUDA,TSH,City of Tshwane,Employee Related Costs
2013,12525891.0,AUDA,TSH,City of Tshwane,Other Materials
2013,1200645645.0,AUDA,TSH,City of Tshwane,Contracted Services
2013,199118575.0,AUDA,TSH,City of Tshwane,Other Expenditure
2013,1412290110.0,AUDA,TSH,City of Tshwane,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC011,Matzikama,Employee Related Costs
2013,,AUDA,WC011,Matzikama,Other Materials
2013,,AUDA,WC011,Matzikama,Contracted Services
2013,,AUDA,WC011,Matzikama,Other Expenditure
2013,,AUDA,WC011,Matzikama,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC012,Cederberg,Employee Related Costs
2013,,AUDA,WC012,Cederberg,Other Materials
2013,,AUDA,WC012,Cederberg,Contracted Services
2013,5778000.0,AUDA,WC012,Cederberg,Other Expenditure
2013,5778000.0,AUDA,WC012,Cederberg,Total Repairs and Maintenance Expenditure
2013,478650.0,AUDA,WC013,Bergrivier,Employee Related Costs
2013,1040155.0,AUDA,WC013,Bergrivier,Other Materials
2013,,AUDA,WC013,Bergrivier,Contracted Services
2013,264821.0,AUDA,WC013,Bergrivier,Other Expenditure
2013,465954.0,AUDA,WC013,Bergrivier,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC014,Saldanha Bay,Employee Related Costs
2013,,AUDA,WC014,Saldanha Bay,Other Materials
2013,,AUDA,WC014,Saldanha Bay,Contracted Services
2013,27668607.0,AUDA,WC014,Saldanha Bay,Other Expenditure
2013,27668607.0,AUDA,WC014,Saldanha Bay,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC015,Swartland,Employee Related Costs
2013,,AUDA,WC015,Swartland,Other Materials
2013,15695584.0,AUDA,WC015,Swartland,Contracted Services
2013,15695584.0,AUDA,WC015,Swartland,Other Expenditure
2013,,AUDA,WC015,Swartland,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC022,Witzenberg,Employee Related Costs
2013,13523900.0,AUDA,WC022,Witzenberg,Other Materials
2013,,AUDA,WC022,Witzenberg,Contracted Services
2013,,AUDA,WC022,Witzenberg,Other Expenditure
2013,13523900.0,AUDA,WC022,Witzenberg,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC023,Drakenstein,Employee Related Costs
2013,,AUDA,WC023,Drakenstein,Other Materials
2013,,AUDA,WC023,Drakenstein,Contracted Services
2013,,AUDA,WC023,Drakenstein,Other Expenditure
2013,,AUDA,WC023,Drakenstein,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC024,Stellenbosch,Employee Related Costs
2013,,AUDA,WC024,Stellenbosch,Other Materials
2013,,AUDA,WC024,Stellenbosch,Contracted Services
2013,57275401.0,AUDA,WC024,Stellenbosch,Other Expenditure
2013,57275401.0,AUDA,WC024,Stellenbosch,Total Repairs and Maintenance Expenditure
2013,45473088.0,AUDA,WC025,Breede Valley,Employee Related Costs
2013,,AUDA,WC025,Breede Valley,Other Materials
2013,,AUDA,WC025,Breede Valley,Contracted Services
2013,,AUDA,WC025,Breede Valley,Other Expenditure
2013,73358731.0,AUDA,WC025,Breede Valley,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC026,Langeberg,Employee Related Costs
2013,12097894.0,AUDA,WC026,Langeberg,Other Materials
2013,,AUDA,WC026,Langeberg,Contracted Services
2013,,AUDA,WC026,Langeberg,Other Expenditure
2013,12097894.0,AUDA,WC026,Langeberg,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC031,Theewaterskloof,Employee Related Costs
2013,,AUDA,WC031,Theewaterskloof,Other Materials
2013,,AUDA,WC031,Theewaterskloof,Contracted Services
2013,,AUDA,WC031,Theewaterskloof,Other Expenditure
2013,,AUDA,WC031,Theewaterskloof,Total Repairs and Maintenance Expenditure
2013,1270328.0,AUDA,WC032,Overstrand,Employee Related Costs
2013,,AUDA,WC032,Overstrand,Other Materials
2013,,AUDA,WC032,Overstrand,Contracted Services
2013,,AUDA,WC032,Overstrand,Other Expenditure
2013,,AUDA,WC032,Overstrand,Total Repairs and Maintenance Expenditure
2013,217883.0,AUDA,WC033,Cape Agulhas,Employee Related Costs
2013,419679.0,AUDA,WC033,Cape Agulhas,Other Materials
2013,335264.0,AUDA,WC033,Cape Agulhas,Contracted Services
2013,293694.0,AUDA,WC033,Cape Agulhas,Other Expenditure
2013,1350806.0,AUDA,WC033,Cape Agulhas,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC034,Swellendam,Employee Related Costs
2013,,AUDA,WC034,Swellendam,Other Materials
2013,,AUDA,WC034,Swellendam,Contracted Services
2013,1090456.0,AUDA,WC034,Swellendam,Other Expenditure
2013,,AUDA,WC034,Swellendam,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC041,Kannaland,Employee Related Costs
2013,,AUDA,WC041,Kannaland,Other Materials
2013,,AUDA,WC041,Kannaland,Contracted Services
2013,2311088.0,AUDA,WC041,Kannaland,Other Expenditure
2013,2311088.0,AUDA,WC041,Kannaland,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC042,Hessequa,Employee Related Costs
2013,,AUDA,WC042,Hessequa,Other Materials
2013,4119335.0,AUDA,WC042,Hessequa,Contracted Services
2013,,AUDA,WC042,Hessequa,Other Expenditure
2013,,AUDA,WC042,Hessequa,Total Repairs and Maintenance Expenditure
2013,173131596.0,AUDA,WC043,Mossel Bay,Employee Related Costs
2013,,AUDA,WC043,Mossel Bay,Other Materials
2013,,AUDA,WC043,Mossel Bay,Contracted Services
2013,,AUDA,WC043,Mossel Bay,Other Expenditure
2013,7188087.0,AUDA,WC043,Mossel Bay,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC044,George,Employee Related Costs
2013,,AUDA,WC044,George,Other Materials
2013,,AUDA,WC044,George,Contracted Services
2013,62122457.0,AUDA,WC044,George,Other Expenditure
2013,62122457.0,AUDA,WC044,George,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC045,Oudtshoorn,Employee Related Costs
2013,,AUDA,WC045,Oudtshoorn,Other Materials
2013,,AUDA,WC045,Oudtshoorn,Contracted Services
2013,,AUDA,WC045,Oudtshoorn,Other Expenditure
2013,,AUDA,WC045,Oudtshoorn,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC047,Bitou,Employee Related Costs
2013,,AUDA,WC047,Bitou,Other Materials
2013,,AUDA,WC047,Bitou,Contracted Services
2013,9413435.0,AUDA,WC047,Bitou,Other Expenditure
2013,9413435.0,AUDA,WC047,Bitou,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC048,Knysna,Employee Related Costs
2013,,AUDA,WC048,Knysna,Other Materials
2013,,AUDA,WC048,Knysna,Contracted Services
2013,,AUDA,WC048,Knysna,Other Expenditure
2013,,AUDA,WC048,Knysna,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC051,Laingsburg,Employee Related Costs
2013,,AUDA,WC051,Laingsburg,Other Materials
2013,,AUDA,WC051,Laingsburg,Contracted Services
2013,,AUDA,WC051,Laingsburg,Other Expenditure
2013,,AUDA,WC051,Laingsburg,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC052,Prince Albert,Employee Related Costs
2013,,AUDA,WC052,Prince Albert,Other Materials
2013,700632.0,AUDA,WC052,Prince Albert,Contracted Services
2013,700632.0,AUDA,WC052,Prince Albert,Other Expenditure
2013,,AUDA,WC052,Prince Albert,Total Repairs and Maintenance Expenditure
2013,,AUDA,WC053,Beaufort West,Employee Related Costs
2013,,AUDA,WC053,Beaufort West,Other Materials
2013,,AUDA,WC053,Beaufort West,Contracted Services
2013,,AUDA,WC053,Beaufort West,Other Expenditure
2013,10085746.0,AUDA,WC053,Beaufort West,Total Repairs and Maintenance Expenditure
2014,,AUDA,BUF,Buffalo City,Employee Related Costs
2014,,AUDA,BUF,Buffalo City,Other Materials
2014,,AUDA,BUF,Buffalo City,Contracted Services
2014,285686065.0,AUDA,BUF,Buffalo City,Other Expenditure
2014,285686065.0,AUDA,BUF,Buffalo City,Total Repairs and Maintenance Expenditure
2014,,AUDA,CPT,City of Cape Town,Employee Related Costs
2014,,AUDA,CPT,City of Cape Town,Other Materials
2014,,AUDA,CPT,City of Cape Town,Contracted Services
2014,,AUDA,CPT,City of Cape Town,Other Expenditure
2014,,AUDA,CPT,City of Cape Town,Total Repairs and Maintenance Expenditure
2014,,AUDA,DC1,West Coast,Employee Related Costs
2014,,AUDA,DC1,West Coast,Other Materials
2014,,AUDA,DC1,West Coast,Contracted Services
2014,,AUDA,DC1,West Coast,Other Expenditure
2014,,AUDA,DC1,West Coast,Total Repairs and Maintenance Expenditure
2014,,AUDA,DC10,Cacadu,Employee Related Costs
2014,,AUDA,DC10,Cacadu,Other Materials
2014,,AUDA,DC10,Cacadu,Contracted Services
2014,,AUDA,DC10,Cacadu,Other Expenditure
2014,,AUDA,DC10,Cacadu,Total Repairs and Maintenance Expenditure
2014,,AUDA,DC12,Amathole,Employee Related Costs
2014,,AUDA,DC12,Amathole,Other Materials
2014,,AUDA,DC12,Amathole,Contracted Services
2014,21179071.0,AUDA,DC12,Amathole,Other Expenditure
2014,21179071.0,AUDA,DC12,Amathole,Total Repairs and Maintenance Expenditure
2014,,AUDA,DC13,Chris Hani,Employee Related Costs
2014,,AUDA,DC13,Chris Hani,Other Materials
2014,,AUDA,DC13,Chris Hani,Contracted Services
2014,,AUDA,DC13,Chris Hani,Other Expenditure
2014,,AUDA,DC13,Chris Hani,Total Repairs and Maintenance Expenditure
2014,,AUDA,DC14,Joe Gqabi,Employee Related Costs
2014,,AUDA,DC14,Joe Gqabi,Other Materials
2014,,AUDA,DC14,Joe Gqabi,Contracted Services
2014,,AUDA,DC14,Joe Gqabi,Other Expenditure
2014,,AUDA,DC14,Joe Gqabi,Total Repairs and Maintenance Expenditure
2014,,AUDA,DC15,O.R.Tambo,Employee Related Costs
2014,,AUDA,DC15,O.R.Tambo,Other Materials
2014,,AUDA,DC15,O.R.Tambo,Contracted Services
2014,,AUDA,DC15,O.R.Tambo,Other Expenditure
2014,,AUDA,DC15,O.R.Tambo,Total Repairs and Maintenance Expenditure
2014,,AUDA,DC16,Xhariep,Employee Related Costs
2014,49711.0,AUDA,DC16,Xhariep,Other Materials
2014,820969.0,AUDA,DC16,Xhariep,Contracted Services
2014,724908.0,AUDA,DC16,Xhariep,Other Expenditure
2014,1595588.0,AUDA,DC16,Xhariep,Total Repairs and Maintenance Expenditure
2014,,AUDA,DC18,Lejweleputswa,Employee Related Costs
2014,,AUDA,DC18,Lejweleputswa,Other Materials
2014,,AUDA,DC18,Lejweleputswa,Contracted Services
2014,404943.0,AUDA,DC18,Lejweleputswa,Other Expenditure
2014,404943.0,AUDA,DC18,Lejweleputswa,Total Repairs and Maintenance Expenditure
2014,,AUDA,DC19,Thabo Mofutsanyane,Employee Related Costs
2014,,AUDA,DC19,Thabo Mofutsanyane,Other Materials
2014,,AUDA,DC19,Thabo Mofutsanyane,Contracted Services
2014,,AUDA,DC19,Thabo Mofutsanyane,Other Expenditure
2014,,AUDA,DC19,Thabo Mofutsanyane,Total Repairs and Maintenance Expenditure
2014,,AUDA,DC2,Cape Winelands,Employee Related Costs
2014,,AUDA,DC2,Cape Winelands,Other Materials
2014,,AUDA,DC2,Cape Winelands,Contracted Services
2014,,AUDA,DC2,Cape Winelands,Other Expenditure
2014,,AUDA,DC2,Cape Winelands,Total Repairs and Maintenance Expenditure
2014,,AUDA,DC20,Fezile Dabi,Employee Related Costs
2014,1921784.0,AUDA,DC20,Fezile Dabi,Other Materials
2014,,AUDA,DC20,Fezile Dabi,Contracted Services
2014,,AUDA,DC20,Fezile Dabi,Other Expenditure
2014,1921784.0,AUDA,DC20,Fezile Dabi,Total Repairs and Maintenance Expenditure
